,my_id,pro_id,name,tags,dif,url
3277,2339,548B,Mike and Fun,"brute force,dp,greedy,implementation",1400,/problemset/problem/548/B
3278,2338,548A,Mike and Fax,"brute force,implementation,strings",1200,/problemset/problem/548/A
3279,2337,547E,Mike and Friends,"data structures,string suffix structures,strings,trees",2800,/problemset/problem/547/E
3280,2336,547D,Mike and Fish,"constructive algorithms,dfs and similar,graphs",2500,/problemset/problem/547/D
3281,2335,547C,Mike and Foam,"bitmasks,combinatorics,dp,math,number theory",2700,/problemset/problem/547/C
3282,2334,547B,Mike and Feet,"binary search,data structures,dp,dsu",2100,/problemset/problem/547/B
3283,2333,547A,Mike and Frog,"brute force,greedy,implementation,math",1900,/problemset/problem/547/A
3284,2332,546E,Soldier and Traveling,"flows,graphs,math",2300,/problemset/problem/546/E
3285,2331,546D,Soldier and Number Game,"constructive algorithms,dp,math,number theory",1700,/problemset/problem/546/D
3286,2330,546C,Soldier and Cards,"brute force,dfs and similar,games",1400,/problemset/problem/546/C
3287,2329,546B,Soldier and Badges,"brute force,greedy,implementation,sortings",1300,/problemset/problem/546/B
3288,2328,546A,Soldier and Bananas,"brute force,implementation,math",800,/problemset/problem/546/A
3289,2327,545E,Paths and Trees,"graphs,greedy,shortest paths",2100,/problemset/problem/545/E
3290,2326,545D,Queue,"greedy,implementation,sortings",1400,/problemset/problem/545/D
3291,2325,545C,Woodcutters,"dp,greedy",1500,/problemset/problem/545/C
3292,2324,545B,Equidistant String,greedy,1200,/problemset/problem/545/B
3293,2323,545A,Toy Cars,implementation,1000,/problemset/problem/545/A
3294,2322,544B,Sea and Islands,"constructive algorithms,implementation",1400,/problemset/problem/544/B
3295,2321,544A,Set of Strings,"implementation,strings",1100,/problemset/problem/544/A
3296,2320,543E,Listening to Music,"constructive algorithms,data structures",3200,/problemset/problem/543/E
3297,2319,543D,Road Improvement,"dp,trees",2300,/problemset/problem/543/D
3298,2318,543C,Remembering Strings,"bitmasks,dp",2600,/problemset/problem/543/C
3299,2317,543B,Destroying Roads,"constructive algorithms,graphs,shortest paths",2300,/problemset/problem/543/B
3300,2316,543A,Writing Code,dp,1900,/problemset/problem/543/A
3301,2315,542F,Quest,"dp,greedy",2100,/problemset/problem/542/F
3302,2314,542E,Playing on Graph,"graphs,shortest paths",2600,/problemset/problem/542/E
3303,2313,542D,Superhero's Job,"dfs and similar,dp,hashing,math,number theory",2600,/problemset/problem/542/D
3304,2312,542C,Idempotent functions,"constructive algorithms,graphs,math",2000,/problemset/problem/542/C
3305,2311,542B,Duck Hunt,data structures,3200,/problemset/problem/542/B
3306,2310,542A,Place Your Ad Here,"data structures,sortings",2500,/problemset/problem/542/A
3307,2309,540E,Infinite Inversions,"binary search,data structures,implementation,sortings,trees",2400,/problemset/problem/540/E
3308,2308,540D,Bad Luck Island,"dp,probabilities",2100,/problemset/problem/540/D
3309,2307,540C,Ice Cave,dfs and similar,1800,/problemset/problem/540/C
3310,2306,540B,School Marks,"greedy,implementation",1700,/problemset/problem/540/B
3311,2305,540A,Combination Lock,implementation,900,/problemset/problem/540/A
3312,2304,538H,Summer Dichotomy,"2-sat,data structures,dfs and similar,greedy",3100,/problemset/problem/538/H
3313,2303,538G,Berserk Robot,"constructive algorithms,math,sortings",3100,/problemset/problem/538/G
3314,2302,538F,A Heap of Heaps,"brute force,data structures,math,sortings",2200,/problemset/problem/538/F
3315,2301,538E,Demiurges Play Again,"dfs and similar,dp,math,trees",2200,/problemset/problem/538/E
3316,2300,538D,Weird Chess,"brute force,constructive algorithms,implementation",1800,/problemset/problem/538/D
3317,2299,538C,Tourist's Notes,"binary search,brute force,greedy,implementation,math",1600,/problemset/problem/538/C
3318,2298,538B,Quasi Binary,"constructive algorithms,dp,greedy,implementation",1400,/problemset/problem/538/B
3319,2297,538A,Cutting Banner,"brute force,implementation",1500,/problemset/problem/538/A
3320,2296,536E,Tavas on the Path,"data structures,divide and conquer,trees",3100,/problemset/problem/536/E
3321,2295,536D,Tavas in Kansas,"dp,games",2800,/problemset/problem/536/D
3322,2294,535E,Tavas and Pashmaks,"geometry,math",2900,/problemset/problem/535/E
3323,2293,535D,Tavas and Malekas,"greedy,hashing,string suffix structures,strings",2100,/problemset/problem/535/D
3324,2292,535C,Tavas and Karafs,"binary search,greedy,math",1900,/problemset/problem/535/C
3325,2291,535B,Tavas and SaDDas,"bitmasks,brute force,combinatorics,implementation",1100,/problemset/problem/535/B
3326,2290,535A,Tavas and Nafas,"brute force,implementation",1100,/problemset/problem/535/A
3327,2289,534F,Simplified Nonogram,"bitmasks,dp,hashing,meet-in-the-middle",2900,/problemset/problem/534/F
3328,2288,534E,Berland Local Positioning System,"constructive algorithms,greedy,hashing,implementation",2600,/problemset/problem/534/E
3329,2287,534D,Handshakes,"binary search,constructive algorithms,data structures,greedy",2000,/problemset/problem/534/D
3330,2286,534C,Polycarpus' Dice,math,1600,/problemset/problem/534/C
3331,2285,534B,Covered Path,"dp,greedy,math",1400,/problemset/problem/534/B
3332,2284,534A,Exam,"constructive algorithms,implementation,math",1100,/problemset/problem/534/A
3333,2283,533F,Encoding,"hashing,string suffix structures,strings",2400,/problemset/problem/533/F
3334,2282,533E,Correcting Mistakes,"constructive algorithms,dp,greedy,hashing,strings,two pointers",1800,/problemset/problem/533/E
3335,2281,533D,Landmarks,"data structures,dp",3000,/problemset/problem/533/D
3336,2280,533C,Board Game,"games,greedy,implementation,math",1700,/problemset/problem/533/C
3337,2279,533B,Work Group,"dfs and similar,dp,graphs,strings,trees",2000,/problemset/problem/533/B
3338,2278,533A,Berland Miners,"binary search,data structures,dfs and similar,greedy,trees",3000,/problemset/problem/533/A
3339,2277,530I,Different variables,*special problem,2600,/problemset/problem/530/I
3340,2276,530H,Points in triangle,"*special problem,geometry",2200,/problemset/problem/530/H
3341,2275,530G,Levenshtein distance,*special problem,2300,/problemset/problem/530/G
3342,2274,530F,Jumping frogs,*special problem,2300,/problemset/problem/530/F
3343,2273,530E,Sum and product,*special problem,1900,/problemset/problem/530/E
3344,2272,530D,Set subtraction,*special problem,1700,/problemset/problem/530/D
3345,2271,530C,Diophantine equation,*special problem,1700,/problemset/problem/530/C
3346,2270,530B,String inside out,*special problem,1600,/problemset/problem/530/B
3347,2269,530A,Quadratic equation,*special problem,1500,/problemset/problem/530/A
3348,2268,529B,Group Photo 2 (online mirror version),"brute force,greedy,sortings",1900,/problemset/problem/529/B
3349,2267,528E,Triangles 3000,"geometry,sortings",3000,/problemset/problem/528/E
3350,2266,528D,Fuzzy Search,"bitmasks,brute force,fft",2500,/problemset/problem/528/D
3351,2265,527E,Data Center Drama,"dfs and similar,graphs",2600,/problemset/problem/527/E
3352,2264,527D,Clique Problem,"data structures,dp,greedy,implementation,sortings",2100,/problemset/problem/527/D
3353,2263,527C,Glass Carving,"binary search,data structures,implementation",1800,/problemset/problem/527/C
3354,2262,527B,Error Correct System,greedy,1500,/problemset/problem/527/B
3355,2261,527A,Playing with Paper,"implementation,math",1100,/problemset/problem/527/A
3356,2260,526G,Spiders Evil Plan,"greedy,trees",3300,/problemset/problem/526/G
3357,2259,526F,Pudding Monsters,"data structures,divide and conquer",2900,/problemset/problem/526/F
3358,2258,526E,Transmitting Levels,"dp,implementation",2400,/problemset/problem/526/E
3359,2257,526D,Om Nom and Necklace,"hashing,string suffix structures,strings",2200,/problemset/problem/526/D
3360,2256,526C,Om Nom and Candies,"brute force,greedy,math",2000,/problemset/problem/526/C
3361,2255,526B,Om Nom and Dark Park,"dfs and similar,greedy,implementation",1500,/problemset/problem/526/B
3362,2254,526A,King of Thieves,"brute force,implementation",1300,/problemset/problem/526/A
3363,2253,525E,Anya and Cubes,"binary search,bitmasks,brute force,dp,math,meet-in-the-middle",2200,/problemset/problem/525/E
3364,2252,525D,Arthur and Walls,"constructive algorithms,data structures,graphs,greedy,shortest paths",2300,/problemset/problem/525/D
3365,2251,525C,Ilya and Sticks,"greedy,math,sortings",1600,/problemset/problem/525/C
3366,2250,525B,Pasha and String,"constructive algorithms,greedy,math,strings",1500,/problemset/problem/525/B
3367,2249,525A,Vitaliy and Pie,"greedy,hashing,strings",1200,/problemset/problem/525/A
3368,2248,524F,And Yet Another Bracket Sequence,"data structures,greedy,hashing,string suffix structures,strings",2700,/problemset/problem/524/F
3369,2247,524E,Rooks and Rectangles,"data structures,sortings",2400,/problemset/problem/524/E
3370,2246,524D,Social Network,"greedy,two pointers",2100,/problemset/problem/524/D
3371,2245,524C,The Art of Dealing with ATM,"binary search,sortings",1800,/problemset/problem/524/C
3372,2244,524B,Фото на память - 2 (round version),"dp,greedy",1700,/problemset/problem/524/B
3373,2243,524A,"Возможно, вы знаете этих людей?",implementation,1600,/problemset/problem/524/A
3374,2242,523D,Statistics of Recompressing Videos,"*special problem,data structures,implementation",1900,/problemset/problem/523/D
3375,2241,523C,Name Quest,"*special problem,greedy",1800,/problemset/problem/523/C
3376,2240,523B,Mean Requests,"*special problem,implementation",1800,/problemset/problem/523/B
3377,2239,523A,"Rotate, Flip and Zoom","*special problem,implementation",1600,/problemset/problem/523/A
3378,2238,522D,Closest Equals,"*special problem,data structures",2200,/problemset/problem/522/D
3379,2237,522C,Chicken or Fish?,greedy,2200,/problemset/problem/522/C
3380,2236,522B,Photo to Remember,"*special problem,data structures,dp,implementation",1700,/problemset/problem/522/B
3381,2235,522A,Reposts,"*special problem,dfs and similar,dp,graphs,trees",1700,/problemset/problem/522/A
3382,2234,521E,Cycling City,"dfs and similar,graphs",2800,/problemset/problem/521/E
3383,2233,521D,Shop,greedy,2700,/problemset/problem/521/D
3384,2232,520E,Pluses everywhere,"combinatorics,dp,math,number theory",2500,/problemset/problem/520/E
3385,2231,520D,Cubes,"games,greedy,implementation",2400,/problemset/problem/520/D
3386,2230,520C,DNA Alignment,"math,strings",1700,/problemset/problem/520/C
3387,2229,520B,Two Buttons,"dfs and similar,graphs,greedy,implementation,math,shortest paths",1400,/problemset/problem/520/B
3388,2228,520A,Pangram,"implementation,strings",900,/problemset/problem/520/A
3389,2227,519E,A and B and Lecture Rooms,"binary search,data structures,dfs and similar,dp,trees",2300,/problemset/problem/519/E
3390,2226,519D,A and B and Interesting Substrings,"data structures,dp,two pointers",1900,/problemset/problem/519/D
3391,2225,519C,A and B and Team Training,"greedy,implementation,math,number theory",1300,/problemset/problem/519/C
3392,2224,519B,A and B and Compilation Errors,"data structures,implementation,sortings",1200,/problemset/problem/519/B
3393,2223,519A,A and B and Chess,implementation,1100,/problemset/problem/519/A
3394,2222,518F,Pasha and Pipe,"binary search,brute force,combinatorics,dp,implementation",2800,/problemset/problem/518/F
3395,2221,518E,Arthur and Questions,"greedy,implementation,math,ternary search",2400,/problemset/problem/518/E
3396,2220,518D,Ilya and Escalator,"combinatorics,dp,math,probabilities",1900,/problemset/problem/518/D
3397,2219,518C,Anya and Smartphone,"constructive algorithms,data structures,implementation",1600,/problemset/problem/518/C
3398,2218,518B,Tanya and Postcard,"greedy,implementation,strings",1500,/problemset/problem/518/B
3399,2217,518A,Vitaly and Strings,"constructive algorithms,strings",1600,/problemset/problem/518/A
3400,2216,516E,Drazil and His Happy Friends,"math,number theory",3000,/problemset/problem/516/E
3401,2215,516D,Drazil and Morning Exercise,"dfs and similar,dp,dsu,trees,two pointers",2800,/problemset/problem/516/D
3402,2214,515E,Drazil and Park,data structures,2600,/problemset/problem/515/E
3403,2213,515D,Drazil and Tiles,"constructive algorithms,greedy",2100,/problemset/problem/515/D
3404,2212,515C,Drazil and Factorial,"greedy,math,sortings",1400,/problemset/problem/515/C
3405,2211,515B,Drazil and His Happy Friends,"brute force,dsu,meet-in-the-middle,number theory",1400,/problemset/problem/515/B
3406,2210,515A,Drazil and Date,math,1100,/problemset/problem/515/A
3407,2209,514E,Darth Vader and Tree,"dp,matrices",2500,/problemset/problem/514/E
3408,2208,514D,R2D2 and Droid Army,"binary search,data structures,two pointers",2100,/problemset/problem/514/D
3409,2207,514C,Watto and Mechanism,"binary search,data structures,hashing,string suffix structures,strings",1900,/problemset/problem/514/C
3410,2206,514B,Han Solo and Lazer Gun,"brute force,data structures,geometry,implementation,math",1400,/problemset/problem/514/B
3411,2205,514A,Chewbaсca and Number,"greedy,implementation",1200,/problemset/problem/514/A
3412,2204,513G3,Inversions problem,dp,3200,/problemset/problem/513/G3
3413,2203,513G2,Inversions problem,"dp,probabilities",2400,/problemset/problem/513/G2
3414,2202,513G1,Inversions problem,"brute force,dfs and similar,dp,meet-in-the-middle",1800,/problemset/problem/513/G1
3415,2201,513F2,Scaygerboss,flows,2900,/problemset/problem/513/F2
3416,2200,513F1,Scaygerboss,flows,2800,/problemset/problem/513/F1
3417,2199,513E2,Subarray Cuts,dp,2700,/problemset/problem/513/E2
3418,2198,513E1,Subarray Cuts,dp,2500,/problemset/problem/513/E1
3419,2197,513D2,Constrained Tree,"constructive algorithms,data structures",2500,/problemset/problem/513/D2
3420,2196,513D1,Constrained Tree,dfs and similar,2400,/problemset/problem/513/D1
3421,2195,513C,Second price auction,"bitmasks,probabilities",2000,/problemset/problem/513/C
3422,2194,513B2,Permutations,"bitmasks,divide and conquer,math",1800,/problemset/problem/513/B2
3423,2193,513B1,Permutations,brute force,1500,/problemset/problem/513/B1
3424,2192,513A,Game,"constructive algorithms,math",900,/problemset/problem/513/A
3425,2191,512E,Fox And Polygon,"constructive algorithms,divide and conquer",2800,/problemset/problem/512/E
3426,2190,512D,Fox And Travelling,"dp,trees",2900,/problemset/problem/512/D
3427,2189,510E,Fox And Dinner,flows,2800,/problemset/problem/510/E
3428,2188,510D,Fox And Jumping,"bitmasks,brute force,dp,math",2100,/problemset/problem/510/D
3429,2187,510C,Fox And Names,"dfs and similar,graphs,sortings",1800,/problemset/problem/510/C
3430,2186,510B,Fox And Two Dots,dfs and similar,1500,/problemset/problem/510/B
3431,2185,510A,Fox And Snake,implementation,800,/problemset/problem/510/A
3432,2184,509F,Progress Monitoring,dp,2600,/problemset/problem/509/F
3433,2183,509E,Pretty Song,"math,strings",2000,/problemset/problem/509/E
3434,2182,509D,Restoring Numbers,"constructive algorithms,math",2400,/problemset/problem/509/D
3435,2181,509C,Sums of Digits,"dp,greedy,implementation",2000,/problemset/problem/509/C
3436,2180,509B,Painting Pebbles,"constructive algorithms,greedy,implementation",1300,/problemset/problem/509/B
3437,2179,509A,Maximum in Table,"brute force,implementation",700,/problemset/problem/509/A
3438,2178,508E,Arthur and Brackets,"dp,greedy",2400,/problemset/problem/508/E
3439,2177,508D,Tanya and Password,"dfs and similar,graphs",2900,/problemset/problem/508/D
3440,2176,508C,Anya and Ghosts,"constructive algorithms,greedy",1600,/problemset/problem/508/C
